baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_id
PPP1R16B|26051	229.858326215207	-0.475755850992191	0.180415832976397	-2.6369961169341	0.00836437890629349	0.0147194210170785	PPP1R16B|26051
DNM3|26052	96.8722652761176	-0.930863908893423	0.100980910076898	-9.2182166726816	3.02082251371143e-20	5.21197877387632e-19	DNM3|26052
AUTS2|26053	1567.30219256439	-0.342141396040827	0.10993417800818	-3.11223863442513	0.00185674344062077	0.00362628207065533	AUTS2|26053
SENP6|26054	4254.38284365568	0.114659587020453	0.0741013055823685	1.54733558497159	0.121782345167886	0.17123003410588	SENP6|26054
RAB11FIP5|26056	1959.51298355048	-0.0183058418196592	0.0562345643321704	-0.325526516245933	0.744782617425527	0.824559794109124	RAB11FIP5|26056
ANKRD17|26057	5384.30768033983	-0.006806378913037	0.0853012869283586	-0.0797922183607081	0.93640251343982	0.97874912513805	ANKRD17|26057
GIGYF2|26058	4660.04069648166	-0.0351617723993289	0.0556778021765745	-0.631522276827993	0.527699088148555	0.619845527906475	GIGYF2|26058
ERC2|26059	47.8718140017327	-0.77682113882962	0.13142859407658	-5.9105946030054	3.40875013121309e-09	1.47193647268563e-08	ERC2|26059
APPL1|26060	3025.89819721903	-0.250131158845854	0.0610372392626018	-4.09800904935608	4.16718993256828e-05	0.000104333577881473	APPL1|26060
HACL1|26061	1223.93223697581	0.249395420450185	0.0631019638795287	3.952260834961	7.74162885726786e-05	0.000186194788449011	HACL1|26061
HYALP1|26062	0.0270974216003972	0.199442043407448	2.6879419954514	0.0741987899087661	0.940852208711641	0.98089802253521	HYALP1|26062
DECR2|26063	1402.75246551656	0.732004624141462	0.106637472857732	6.86442208845335	6.67609644507384e-12	4.00219874971525e-11	DECR2|26063
RAI14|26064	1684.46243458335	-0.392513338675727	0.0931634652721119	-4.21316808610836	2.51813524277828e-05	6.51700027502711e-05	RAI14|26064
LSM14A|26065	6413.81452138602	-0.0600843016353983	0.0400032470648113	-1.50198561476904	0.133100823980376	0.185631433515565	LSM14A|26065
DKFZP434K028|26070	0.0354838704893879	0.301381376838375	2.12246330480274	0.141996036471587	0.88708313640192	0.944106823758961	DKFZP434K028|26070
FAM127B|26071	2253.15697047445	-0.0868099523564382	0.0710372659826246	-1.22203397267107	0.221694780089643	0.291423318487736	FAM127B|26071
POLDIP2|26073	6487.11317094411	0.246729965135472	0.0519702192993145	4.74752595740398	2.05919969352456e-06	6.20061218186384e-06	POLDIP2|26073
C20orf26|26074	13.6036108746669	0.966620446868247	0.229635803579335	4.20936296431795	2.56091707557343e-05	6.61901155840391e-05	C20orf26|26074
DKFZP434H168|26077	0.0677899151120472	-0.713517118417386	1.51307485511341	-0.471567626681566	0.637235438616316	0.724677033351918	DKFZP434H168|26077
DKFZP434L187|26082	0.520007506193052	0.21613996532085	0.424824102655297	0.508775194180134	0.610909808699264	0.700273036150464	DKFZP434L187|26082
TBC1D29|26083	0.870413446273256	0.790547028904017	0.343524096290784	2.30128552098668	0.021375497622488	0.0350157960137184	TBC1D29|26083
SGEF|26084	4508.27916185657	1.58867634630206	0.115451518461985	13.760549600958	4.40167890830563e-43	7.03874979247669e-41	SGEF|26084
KLK13|26085	49.1063612418337	-0.164618590764156	0.251965870531073	-0.653336860334246	0.513539134121028	0.60538215337288	KLK13|26085
GPSM1|26086	1396.74869153668	0.700963180342391	0.0906253680862127	7.73473471220066	1.03618945628248e-14	8.76971188279695e-14	GPSM1|26086
GGA1|26088	3569.50676688681	0.402507255829398	0.0573488380928502	7.01857734550301	2.24138669399535e-12	1.41937652556969e-11	GGA1|26088
ABHD12|26090	6273.7940910698	0.70245617090216	0.112227344539867	6.25922473513238	3.86895987320614e-10	1.87388750913794e-09	ABHD12|26090
HERC4|26091	1751.92465220226	0.0291266028219782	0.0472545714896526	0.616376403463019	0.537646123284107	0.62987441770654	HERC4|26091
TOR1AIP1|26092	3875.63206747677	-0.73275858243748	0.0653117497139505	-11.2193990460642	3.27488273331917e-29	1.66443587807894e-27	TOR1AIP1|26092
CCDC9|26093	1262.13087530876	0.161766967570638	0.0624170261299327	2.59171219138012	0.00954996280302041	0.0166449462448036	CCDC9|26093
DCAF4|26094	557.210375717932	0.20199984913073	0.0479151253491968	4.21578463290228	2.48911223659141e-05	6.44358365116036e-05	DCAF4|26094
PTPN20B|26095	99.774740080861	0.564003578461889	0.262419568756976	2.14924359922338	0.0316150948179271	0.0502007992228794	PTPN20B|26095
C1orf77|26097	3867.81400798676	0.100716674110258	0.0374498783892688	2.6893725278189	0.00715864817807302	0.0127608710362985	C1orf77|26097
C10orf137|26098	1446.44248420379	0.847953430253691	0.0932509857549443	9.09323824717564	9.61322970024274e-20	1.54227255280648e-18	C10orf137|26098
C1orf144|26099	6828.19711282775	-0.0150952666065565	0.0326864213996058	-0.461820718212319	0.644209892165571	0.731453233793489	C1orf144|26099
WIPI2|26100	5002.95517913593	0.233733783008367	0.0506908522864116	4.61096573574524	4.0080260402959e-06	1.16308445244291e-05	WIPI2|26100
LRIT1|26103	0.110314352943995	-1.37668790093009	1.2507717601529	-1.10067075767828	0.271039977663873	0.347709713062269	LRIT1|26103
PYGO1|26108	93.3037068878622	-0.554029396540626	0.167501207816091	-3.30761433761675	0.000940942922803258	0.00192144999466542	PYGO1|26108
CCDC69|26112	1628.98251668274	-1.39280054227387	0.128348178255288	-10.8517359670159	1.95673185679876e-27	8.33051058254865e-26	CCDC69|26112
TANC2|26115	1676.00539727812	0.162093796135641	0.0972352871973921	1.66702645518579	0.0955091445398022	0.137332360841682	TANC2|26115
WSB1|26118	3544.46619297798	0.31870025429254	0.0950289789388869	3.35371649628579	0.000797340111421296	0.00164511514229996	WSB1|26118
LDLRAP1|26119	3420.46234834808	0.277662688019202	0.057718944594846	4.81059884182282	1.50478765891411e-06	4.61598073349681e-06	LDLRAP1|26119
PRPF31|26121	3197.42786555077	0.216737191003527	0.0611412755791446	3.54485883636775	0.000392823404285257	0.000849993788656404	PRPF31|26121
EPC2|26122	1384.79522977843	-0.32919811719984	0.0674883637965042	-4.87785002748713	1.0724841739037e-06	3.36438456403697e-06	EPC2|26122
TCTN3|26123	3208.40806213749	0.0381342043120622	0.049323435212798	0.773145750038259	0.439436127979655	0.530457174495633	TCTN3|26123
FGFR1OP2|26127	813.552653004697	-0.436197115372454	0.0625729443313317	-6.97101790612145	3.14655915023404e-12	1.95915390712103e-11	FGFR1OP2|26127
KIAA1279|26128	1644.18035275812	0.000287697746782728	0.0529779950819407	0.00543051405282039	0.995667097976604	0.997238830334139	KIAA1279|26128
GAPVD1|26130	1978.74452659052	-0.206001706812762	0.0502492938327602	-4.09959406590623	4.13875428623079e-05	0.000103687629672492	GAPVD1|26130
TRPC4AP|26133	5557.62551762935	0.152831074997823	0.0374129824897794	4.08497438127459	4.4081679930421e-05	0.000110002862541417	TRPC4AP|26133
SERBP1|26135	13780.0251145594	0.173418086479325	0.0440066624423999	3.94072344628069	8.12362396060742e-05	0.000194265726056155	SERBP1|26135
TES|26136	3558.33624233153	-1.15071775164005	0.0891517801379251	-12.9074007255917	4.08871089732695e-38	4.84462979756167e-36	TES|26136
ZBTB20|26137	64.6774443610783	-0.902960171044816	0.162862311157922	-5.54431632846745	2.951049164278e-08	1.13700658202123e-07	ZBTB20|26137
C8orf71|26138	0.0393945500685241	0.178792718841776	2.2978334417129	0.0778092596252308	0.937979780666977	0.979720902020008	C8orf71|26138
TTLL3|26140	1296.62254622442	0.286478002776862	0.123701300281075	2.31588513722916	0.0205645410455641	0.0338055961408442	TTLL3|26140
IRF2BP1|26145	2622.98531673682	0.44160400193725	0.0691576571966649	6.38546792702149	1.70874155730847e-10	8.64657517126329e-10	IRF2BP1|26145
TRAF3IP1|26146	1143.34337484581	-0.24498086390814	0.0441260254608069	-5.55184522852017	2.82669812570563e-08	1.09144729946023e-07	TRAF3IP1|26146
PHF19|26147	891.582674858532	-0.719327679993435	0.077053636665795	-9.33541505786906	1.00596326629576e-20	1.84918612007208e-19	PHF19|26147
C10orf12|26148	243.278461475478	-0.172861388744585	0.107358070002857	-1.61013875100386	0.107367569012699	0.152832014800256	C10orf12|26148
ZNF658|26149	120.096622542999	-0.473230535204375	0.0675604134829447	-7.00455356632534	2.47774613916292e-12	1.55702200674746e-11	ZNF658|26149
RIBC2|26150	55.3632782489237	0.421606026149224	0.148047461397317	2.84777612645281	0.00440258828920901	0.00812407440289446	RIBC2|26150
NAT9|26151	1989.94741862138	0.596154396167259	0.0724990782372532	8.22292380347711	1.98601019631693e-16	2.08224064772695e-15	NAT9|26151
ZNF337|26152	1117.28389810598	0.151849293863454	0.0721621858695301	2.10427791278383	0.0353542115795018	0.0556170960050461	ZNF337|26152
KIF26A|26153	99.0873824488276	-1.00358710046243	0.142464804439787	-7.04445637930595	1.86186962111801e-12	1.19131794332369e-11	KIF26A|26153
ABCA12|26154	14.7257353789252	-0.189382431682096	0.331228642402449	-0.571757412971528	0.567486332582252	0.658829457889288	ABCA12|26154
NOC2L|26155	5866.26947486532	0.57703378322398	0.0582999949830946	9.89766437186322	4.26110012700943e-23	1.05158818567313e-21	NOC2L|26155
RSL1D1|26156	9263.12143744449	0.265945522217487	0.0574356893526607	4.63031827797097	3.65104086290484e-06	1.06483278073065e-05	RSL1D1|26156
GIMAP2|26157	267.675926294848	-0.0403005415765036	0.10270995958193	-0.392372285419472	0.694783160618594	0.778849309598035	GIMAP2|26157
IFT172|26160	1160.01020570371	0.0735931926837648	0.0531785558923286	1.38388851387334	0.166392594337265	0.226270460316625	IFT172|26160
GTPBP5|26164	1209.02567568286	0.250859582115659	0.0491215226695278	5.10691787392979	3.27455980703421e-07	1.09499008576259e-06	GTPBP5|26164
RGS22|26166	48.6948565236081	-1.63412815511889	0.163141370108381	-10.0166386615074	1.28809360183686e-23	3.40989408540096e-22	RGS22|26166
PCDHB5|26167	940.878248329456	0.790828510821933	0.204488287840239	3.86735357400902	0.000110022850596711	0.000257930804336913	PCDHB5|26167
SENP3|26168	2141.68887503109	-0.0217848324629554	0.0495606182061502	-0.439559336655974	0.660256297390583	0.746097961241835	SENP3|26168
INTS1|26173	6995.4165323516	0.395237844894433	0.0636386282710969	6.21065940030547	5.27627243157788e-10	2.51341735182139e-09	INTS1|26173
C14orf109|26175	1615.67289256064	0.233513467582949	0.0657069799908266	3.55386090816455	0.000379619928842559	0.000822963119189274	C14orf109|26175
OR1F2P|26184	0.136823697433598	0.180277598125209	0.768962739579654	0.234442566389831	0.814641416068345	0.885845975931462	OR1F2P|26184
OR1C1|26188	1.33912051993724	1.89817994942881	0.361513080542098	5.25065357685657	1.51560480544455e-07	5.30340347238729e-07	OR1C1|26188
OR1A2|26189	0.0158212025181056	0.164566137977745	4.93557088499345	0.0333428780200699	0.973401161038532	0.985783998474061	OR1A2|26189
FBXW2|26190	3793.15992450708	0.120653667065883	0.0442730498956709	2.72521697398761	0.00642592430356969	0.0115454599283856	FBXW2|26190
PTPN22|26191	56.5926714929017	-0.0317576028407545	0.181479796609853	-0.174992497423982	0.861085528812797	0.92423963253582	PTPN22|26191
GMEB2|26205	1424.91607253998	0.345657442187228	0.046591740254075	7.41885665361032	1.18135684506889e-13	8.7218741469372e-13	GMEB2|26205
SPAG8|26206	61.0620624102654	-0.0785704751281725	0.130438616415949	-0.602355937889	0.546937233219939	0.63942632193313	SPAG8|26206
PITPNC1|26207	614.747901940665	-0.35295085755347	0.104630840107278	-3.37329660348315	0.000742738979231003	0.00154005196948077	PITPNC1|26207
OR2F1|26211	0.0523254212836673	0.371046418879213	2.28905309841224	0.162096029636264	0.871230232741236	0.931924485957547	OR2F1|26211
OR2B6|26212	6.02947903506211	2.77558598879883	0.328690735003262	8.44436941239396	3.05691076064599e-17	3.53476647566995e-16	OR2B6|26212
OR1J4|26219	0.337961049663795	0.214878838848272	0.543895771436907	0.395073560290031	0.692788600854604	0.777056283657004	OR1J4|26219
DGCR10|26222	4.04661843076312	1.6595583112869	0.28111666137096	5.90345055747855	3.55976342826265e-09	1.53445073132803e-08	DGCR10|26222
FBXL21|26223	10.4766579348603	-2.75897716402431	0.383718846153562	-7.19010075131984	6.47435288099635e-13	4.37157730231092e-12	FBXL21|26223
FBXL3|26224	3073.99452217096	-0.287030770456546	0.0667903527354058	-4.29748846504279	1.72744247092898e-05	4.58035399847698e-05	FBXL3|26224
ARL5A|26225	2341.41079521719	0.00849076850733564	0.0721818570858611	0.117630230782727	0.90636065053085	0.957937003508398	ARL5A|26225
PHGDH|26227	7373.75534371966	-0.192614272179661	0.104812133981778	-1.83770967026725	0.0661051981475323	0.098531611273402	PHGDH|26227
STAP1|26228	124.58268629464	-0.370156583745657	0.339402894257723	-1.09061115862077	0.275444017422294	0.352646512964857	STAP1|26228
B3GAT3|26229	3463.54845958637	0.682509202697794	0.0903245735753547	7.5561851629269	4.15062863803483e-14	3.21919221930233e-13	B3GAT3|26229
TIAM2|26230	216.132657278153	-0.762256853403994	0.112629378663185	-6.76783324609739	1.30725297024842e-11	7.5847665698573e-11	TIAM2|26230
LRRC29|26231	213.1394406356	0.0460874974493723	0.101032562346142	0.456164788649767	0.648271483683741	0.735200161636153	LRRC29|26231
FBXO2|26232	462.514641753549	-0.793519733659214	0.162272456468468	-4.89004573498528	1.00812551921634e-06	3.17159642313919e-06	FBXO2|26232
FBXL6|26233	948.755308729647	0.816144867281109	0.101808802182193	8.01644700446008	1.08847857782665e-15	1.03878142393365e-14	FBXL6|26233
FBXL5|26234	6629.98652231616	-0.330433554941518	0.0561901717068548	-5.88062903002675	4.08710255218298e-09	1.74949336450244e-08	FBXL5|26234
FBXL4|26235	794.155229312411	-0.0695129661268976	0.0836562897900131	-0.830935322393369	0.4060101679875	0.495369510539478	FBXL4|26235
LCE2B|26239	0.00643668759146968	0.0187619127843842	4.93557088499345	0.00380136629005362	0.996966955831988	0.99799707584952	LCE2B|26239
FAM50B|26240	490.416086255405	-0.281703157403509	0.0894489623495515	-3.14931721960798	0.00163652446137139	0.00322210206513651	FAM50B|26240
OR2M4|26245	0.260848772932457	0.621413804187427	0.623670280856542	0.996381939722996	0.319064604673094	0.400899559813152	OR2M4|26245
OR2L2|26246	0.705426587635962	0.885439995515949	0.431972463047415	2.04976027700812	0.0403878296975434	0.0627677166814934	OR2L2|26246
OR2L1P|26247	1.57084324600766	0.165256219189992	0.356418175895767	0.463658226112241	0.642892630773269	0.730294840004587	OR2L1P|26247
OR2K2|26248	0.177584764043153	0.516841633910156	0.677490373013977	0.762876720462998	0.445536920869633	0.537030622416032	OR2K2|26248
KLHL3|26249	171.101553193097	-0.526186720485406	0.130659204912983	-4.02716915992132	5.64524189410455e-05	0.000138691310036401	KLHL3|26249
KCNG2|26251	1.40430453910968	0.151310235896905	0.260472208719109	0.580907409051368	0.561302858612873	0.653076955105389	KCNG2|26251
CLEC4E|26253	34.8324972153673	-0.539185513592469	0.217022498572378	-2.4844682792768	0.0129745066806519	0.0220967678501812	CLEC4E|26253
OPTC|26254	1.0046248560731	-2.08704926620704	0.316394122489427	-6.59635915416468	4.21377430801167e-11	2.30383624440899e-10	OPTC|26254
PTTG3P|26255	1.80329011894018	1.01320183424792	0.296869353532314	3.41295530236546	0.000642624812558306	0.00134623361787297	PTTG3P|26255
CABYR|26256	50.5637927192885	-0.646720906644455	0.12953548047934	-4.99261595549956	5.95669289490345e-07	1.92986645610041e-06	CABYR|26256
NKX2-8|26257	6.6551038586466	-0.00313563795046257	0.234404075279338	-0.0133770624368448	0.98932696672944	0.993265892940705	NKX2-8|26257
PLDN|26258	4354.75117197914	0.019235788357398	0.0642590941368941	0.299347331545309	0.764675043920865	0.841891600273132	PLDN|26258
FBXW8|26259	956.256810667426	0.200925891770874	0.0637122088889542	3.15364818258104	0.00161243344003843	0.00317721431898576	FBXW8|26259
FBXO25|26260	4123.04165704274	0.717228262088035	0.098046046992843	7.31521855379228	2.56962819175271e-13	1.82858237711954e-12	FBXO25|26260
FBXO24|26261	51.0120249601461	0.332525118500143	0.111201334058827	2.99029792506115	0.00278705467941126	0.0053057083323016	FBXO24|26261
TSPAN17|26262	1974.78600281172	0.412597978441593	0.0620968757945855	6.64442410607668	3.044049066763e-11	1.68847718821662e-10	TSPAN17|26262
FBXO22|26263	1063.15363096719	0.0169622350665594	0.0497409900573369	0.341011207195652	0.733095144776001	0.814570981765036	FBXO22|26263
SLC13A4|26266	6.51272676926977	-0.0835868695162613	0.193316219833379	-0.43238415063312	0.665462235494669	0.751290133735773	SLC13A4|26266
FBXO10|26267	632.9423365659	0.161592082593564	0.0533166890930826	3.03079739838027	0.00243908851584218	0.00467815036744026	FBXO10|26267
FBXO9|26268	2644.30909780594	0.0800170346611192	0.0589984372590813	1.35625684981686	0.175017459550621	0.236934297742526	FBXO9|26268
FBXO8|26269	1186.27601673641	-0.155510745731166	0.047066384621825	-3.30407247084482	0.000952911955841732	0.00194387318600405	FBXO8|26269
FBXO6|26270	838.188476276833	0.279113184842869	0.0715356309900788	3.90173653296745	9.55050758783954e-05	0.000225888568717191	FBXO6|26270
FBXO5|26271	276.385883468413	0.218340847835215	0.0753616184980353	2.89724202036488	0.00376459214122725	0.00702854891559551	FBXO5|26271
FBXO4|26272	575.002977761517	0.0728408705849093	0.0474267181610874	1.53586150189649	0.124572351904099	0.174740663928236	FBXO4|26272
FBXO3|26273	1618.07166476747	-0.338942544719337	0.0466296577696146	-7.26881905061295	3.62643779040966e-13	2.53206975149335e-12	FBXO3|26273
HIBCH|26275	1556.72144513036	0.0259909914710294	0.0677663689275139	0.383538204604568	0.701320748750601	0.784702076749279	HIBCH|26275
VPS33B|26276	884.99344247673	0.0626040856667904	0.0443662297483856	1.41107518087151	0.158222447303139	0.216265294085928	VPS33B|26276
TINF2|26277	3039.36365178443	0.0436365153497341	0.0364487802617663	1.19720097727132	0.231228229056447	0.302516165844836	TINF2|26277
SACS|26278	1029.43671207494	-0.685288495066763	0.124050445234344	-5.52427275671749	3.30853142557825e-08	1.26581413362573e-07	SACS|26278
PLA2G2D|26279	78.6056477651463	1.20890268786771	0.272425698340634	4.43755011084207	9.09885437757675e-06	2.51249988421391e-05	PLA2G2D|26279
IL1RAPL2|26280	2.38971790069026	-1.66594304664668	0.284840216809532	-5.84869322635248	4.95449870583383e-09	2.10066900291109e-08	IL1RAPL2|26280
FGF20|26281	2.11488980369118	-0.309018010815815	0.33858693904023	-0.912669613576258	0.361416329842668	0.447425591117537	FGF20|26281
ERAL1|26284	2561.26098595769	0.17550127574363	0.0463966474304211	3.78262838940726	0.000155181004542607	0.000356322108142486	ERAL1|26284
CLDN17|26285	0.11550888890953	0.399466229530767	1.56589346450858	0.255104346869555	0.79864250690194	0.872403613698448	CLDN17|26285
ARFGAP3|26286	9589.15373038899	0.365231039427943	0.0743560615535913	4.91192018238764	9.01887686314046e-07	2.85793924635266e-06	ARFGAP3|26286
ANKRD2|26287	18.8108254011462	-0.528281292337197	0.347735943629101	-1.51920243511171	0.128711548573202	0.179930877674934	ANKRD2|26287
AK5|26289	562.976597599151	2.04599070165872	0.229923602228651	8.89856753211467	5.65720635192511e-19	8.21799052703212e-18	AK5|26289
GALNT8|26290	1.16797417063536	-0.764905424600848	0.218525045049774	-3.50031011057164	0.00046471719545088	0.000994616160753358	GALNT8|26290
FGF21|26291	0.120113363407438	0.317627601024179	1.28364750772147	0.247441450330848	0.804566598573391	0.877196668289286	FGF21|26291
MYCBP|26292	1487.22192399053	-0.0984695380772998	0.0449314652787691	-2.19154967385024	0.0284120392212732	0.0455263869200182	MYCBP|26292
SERGEF|26297	1602.22656094132	0.71896610557973	0.105347084986035	6.82473659024392	8.80867914978205e-12	5.20919754050099e-11	SERGEF|26297
EHF|26298	8414.07284950874	-0.63144350042518	0.142514717384313	-4.43072485434888	9.39168598985534e-06	2.58791078361536e-05	EHF|26298
GBGT1|26301	227.218267490996	-0.101912434019035	0.123690567242879	-0.823930525105599	0.409979034823113	0.499620671371488	GBGT1|26301
GAPDHS|26330	4.45732675144847	0.603884782307512	0.214597837154274	2.81403014268676	0.00489246405920211	0.00896495952864228	GAPDHS|26330
OR7A17|26333	0.0100826037144591	0.152955193144892	4.93557088499345	0.0309903751174866	0.9752772155311	0.986561763234755	OR7A17|26333
OR5L2|26338	0.00456618795566024	0.191024471243014	4.93557088499345	0.0387036222747448	0.969126685417311	0.983988190610482	OR5L2|26338
OR5K1|26339	0.204000908609957	-0.896705477768779	0.521598141991525	-1.71915006128099	0.0855870512730903	0.12450349171588	OR5K1|26339
OR5H1|26341	0.00852197119077722	0.21424636090872	4.93557088499345	0.0434086280799115	0.965375799972637	0.983988190610482	OR5H1|26341
OR5E1P|26343	0.0904577482781973	-0.248355139313904	1.01276220616199	-0.245225520663022	0.806281816926602	0.878601499009935	OR5E1P|26343
HSPB8|26353	4783.03256358772	-1.86526792223669	0.180904633587591	-10.3107802450707	6.29878447766059e-25	1.93579362329853e-23	HSPB8|26353
GNL3|26354	6517.9757930845	0.853301079207472	0.0663554068764475	12.8595561292586	7.60118950465835e-38	8.74314598638158e-36	GNL3|26354
FAM162A|26355	4926.13107918506	0.530642729547046	0.1012236676798	5.24227921898292	1.58605115189824e-07	5.53513841495502e-07	FAM162A|26355
LHX6|26468	193.002247651847	0.975771366499495	0.108249060510721	9.0141324266076	1.98434837535266e-19	3.05400220616678e-18	LHX6|26468
PTPN18|26469	6750.87225129198	0.506703088058952	0.0746075094473102	6.7915829359885	1.1090979323268e-11	6.4886517641094e-11	PTPN18|26469
SEZ6L2|26470	7383.4855267933	0.763244939126989	0.115025837500416	6.6354217079639	3.23576083943932e-11	1.78976884001496e-10	SEZ6L2|26470
NUPR1|26471	18294.6417035512	0.562436116378815	0.137737769271117	4.08338336939189	4.43847101497613e-05	0.000110716913625321	NUPR1|26471
PPP1R14B|26472	3005.25717509179	1.29803481707636	0.12163954636642	10.6711579897399	1.38884618428436e-26	5.26343267797476e-25	PPP1R14B|26472
OR10J1|26476	0.0150849207548407	0.164566137977745	4.93557088499345	0.0333428780200699	0.973401161038533	0.985783998474061	OR10J1|26476
OR8B8|26493	0.00273872801447441	0.185218998826588	4.93557088499345	0.0375273708234532	0.970064516751913	0.983988190610482	OR8B8|26493
OR10A3|26496	0.506786172532695	-1.45694126801983	0.332256667938315	-4.38498729629806	1.15992547483172e-05	3.15510637041419e-05	OR10A3|26496
PLEK2|26499	431.908714938777	-0.44432456091808	0.0982724812204138	-4.52135282838247	6.14456728457686e-06	1.74020869575727e-05	PLEK2|26499
NARF|26502	2279.54660826251	0.66266206591691	0.0788781884750742	8.40108119529537	4.42386370631153e-17	5.03838883841583e-16	NARF|26502
SLC17A5|26503	3421.95289982656	0.298926326532721	0.0932430282069731	3.20588393878832	0.00134648285187513	0.00268382359277787	SLC17A5|26503
CNNM4|26504	1178.50451170404	0.00528368071755712	0.0630218667499965	0.083838848165465	0.933184560364262	0.976995109267295	CNNM4|26504
CNNM3|26505	3425.37754212641	0.432570357682606	0.0525669945852838	8.22893454524609	1.8888595078062e-16	1.9856749149674e-15	CNNM3|26505
CNNM1|26507	492.633596957198	0.448918415440987	0.132066606333671	3.39918188180576	0.000675877539707629	0.00141093561117696	CNNM1|26507
HEYL|26508	1229.07382472228	0.637231814338818	0.129741203119896	4.91156085357047	9.03542361102901e-07	2.86179946868486e-06	HEYL|26508
MYOF|26509	4243.98667249887	-1.36378371765251	0.138620013048995	-9.83828876982202	7.70095048955904e-23	1.83155979660383e-21	MYOF|26509
CHIC2|26511	538.528948286716	0.252170306318271	0.0487223615402758	5.17565853432242	2.2710849063092e-07	7.76059225541967e-07	CHIC2|26511
INTS6|26512	1562.60700231826	-0.245634492672868	0.0737753938462626	-3.32949076740593	0.000870049486956065	0.00178632602911679	INTS6|26512
FXC1|26515	2347.39013107365	-0.391649586656506	0.0450486708484417	-8.69392102542031	3.50141110583646e-18	4.56995720243512e-17	FXC1|26515
TIMM13|26517	4354.13864151836	0.864869901449537	0.0963147180722992	8.97962345485264	2.71694981208528e-19	4.11390961154006e-18	TIMM13|26517
TIMM10|26519	1111.65274444118	0.52614623130715	0.0917944202892028	5.73178881297469	9.93769580248872e-09	4.05612240587571e-08	TIMM10|26519
TIMM9|26520	1259.11391719786	0.361787892059605	0.0649989058102553	5.56606126748865	2.60561662932037e-08	1.0102478510172e-07	TIMM9|26520
TIMM8B|26521	1506.28056359411	0.506570819148643	0.0894369710843566	5.66399793068627	1.47886190405369e-08	5.91695174752481e-08	TIMM8B|26521
EIF2C1|26523	2627.1596957874	-0.141665307681183	0.0462730305720872	-3.06150917564146	0.00220224242100438	0.00424790685287194	EIF2C1|26523
LATS2|26524	1474.98843496487	-0.202300352296478	0.0792173436366929	-2.5537381463366	0.0106573370964803	0.0184248187879645	LATS2|26524
IL1F5|26525	14.2365103562539	3.13970135233491	0.3849333564416	8.15648033560646	3.44928636296483e-16	3.51468595539403e-15	IL1F5|26525
TSPAN16|26526	0.273881250027681	0.592933946590475	0.459991381059336	1.28901099239072	0.197394265073753	0.263321943409799	TSPAN16|26526
DAZAP1|26528	3733.8974254406	0.464597161335323	0.0571062503752008	8.13566217853241	4.09692777321126e-16	4.1155501721804e-15	DAZAP1|26528
OR12D2|26529	0.117518845832585	0.483986666660004	0.928057332859629	0.521505137154288	0.602014927858651	0.691891528342398	OR12D2|26529
OR11A1|26531	0.0876060680312019	0.347163994318349	1.30158387393825	0.266724259012155	0.789681474370738	0.864391169202406	OR11A1|26531
OR10H3|26532	0.0116996068918901	0.220051833325146	4.93557088499345	0.0445848795312031	0.964438195060959	0.983988190610482	OR10H3|26532
OR10G3|26533	0.108055030782625	0.209736486037877	1.27621792773437	0.164342218895339	0.869461747615107	0.930589493053357	OR10G3|26533
OR10G2|26534	1.03529854770416	1.84855023848314	0.441745913470254	4.18464592906216	2.85610923494118e-05	7.33570286524655e-05	OR10G2|26534
OR10H2|26538	1.25404655025524	1.26773203469246	0.453234549760978	2.79707722052748	0.00515672068370719	0.00941847331487015	OR10H2|26538
OR10H1|26539	6.89620106055963	1.47834620449741	0.338126882691224	4.37216406081333	1.23021023016941e-05	3.33016859581643e-05	OR10H1|26539
ITGB1BP2|26548	89.1812049382211	-1.45010446074097	0.18126562224036	-7.99988681151092	1.24533635069182e-15	1.1787546045119e-14	ITGB1BP2|26548
AATF|26574	2471.05052502036	0.266921150254091	0.0505066733164547	5.28486896338766	1.25794768177224e-07	4.45330686695072e-07	AATF|26574
RGS17|26575	158.816546740148	0.844440423807487	0.208935192277499	4.04163805342059	5.30791171864577e-05	0.000130976434066044	RGS17|26575
SRPK3|26576	223.264878062769	0.124661428302032	0.164111472644541	0.75961434196647	0.447485143744824	0.539114620379575	SRPK3|26576
PCOLCE2|26577	532.634933865888	-0.879909626083005	0.192169538213872	-4.57881948544687	4.67607521711275e-06	1.34621960546532e-05	PCOLCE2|26577
OSTF1|26578	1533.08623151126	-0.206070426727328	0.0459924040040265	-4.48053175714161	7.44572997469422e-06	2.08648045123608e-05	OSTF1|26578
MYEOV|26579	10.1927537761089	-0.887536065959044	0.247578900159728	-3.58486149420019	0.000337257138293114	0.000736565695434961	MYEOV|26579
BSCL2|26580	6082.91048527323	0.205243848016552	0.0786897980428329	2.60826502445504	0.00910024666819408	0.0159246220388531	BSCL2|26580
GREM1|26585	1358.021570376	0.23740149096276	0.22534613042131	1.0534970825499	0.292113230696402	0.371401107599711	GREM1|26585
CKAP2|26586	739.824541148472	0.197129787037621	0.106787257119252	1.84600477955419	0.0648915114477838	0.0968546925684064	CKAP2|26586
MRPL46|26589	781.38161551132	-0.00661625468156015	0.0577552119680425	-0.114556841817516	0.908796389661083	0.959789314231306	MRPL46|26589
